Date,CPIAUCSL,PCE,PPIACO,ECIALLCIV,GDPDEF,UNRATE,MCUMFN,SP500
2019-01-01,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,
2019-01-02,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2510.03
2019-01-03,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2447.89
2019-01-04,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2531.94
2019-01-05,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2531.94
2019-01-06,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2531.94
2019-01-07,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2549.69
2019-01-08,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2574.41
2019-01-09,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2584.96
2019-01-10,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2596.64
2019-01-11,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2596.26
2019-01-12,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2596.26
2019-01-13,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2596.26
2019-01-14,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2582.61
2019-01-15,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2610.3
2019-01-16,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2616.1
2019-01-17,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2635.96
2019-01-18,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2670.71
2019-01-19,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2670.71
2019-01-20,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2670.71
2019-01-21,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2670.71
2019-01-22,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2632.9
2019-01-23,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2638.7
2019-01-24,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2642.33
2019-01-25,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2664.76
2019-01-26,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2664.76
2019-01-27,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2664.76
2019-01-28,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2643.85
2019-01-29,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2640.0
2019-01-30,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2681.05
2019-01-31,252.561,14084.6,199.1,136.1,103.328,4.0,78.2051,2704.1
2019-02-01,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2706.53
2019-02-02,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2706.53
2019-02-03,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2706.53
2019-02-04,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2724.87
2019-02-05,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2737.7
2019-02-06,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2731.61
2019-02-07,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2706.05
2019-02-08,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2707.88
2019-02-09,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2707.88
2019-02-10,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2707.88
2019-02-11,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2709.8
2019-02-12,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2744.73
2019-02-13,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2753.03
2019-02-14,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2745.73
2019-02-15,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2775.6
2019-02-16,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2775.6
2019-02-17,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2775.6
2019-02-18,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2775.6
2019-02-19,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2779.76
2019-02-20,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2784.7
2019-02-21,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2774.88
2019-02-22,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2792.67
2019-02-23,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2792.67
2019-02-24,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2792.67
2019-02-25,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2796.11
2019-02-26,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2793.9
2019-02-27,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2792.38
2019-02-28,253.319,14117.4,199.2,136.1,103.328,3.8,77.7895,2784.49
2019-03-01,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2803.69
2019-03-02,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2803.69
2019-03-03,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2803.69
2019-03-04,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2792.81
2019-03-05,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2789.65
2019-03-06,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2771.45
2019-03-07,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2748.93
2019-03-08,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2743.07
2019-03-09,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2743.07
2019-03-10,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2743.07
2019-03-11,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2783.3
2019-03-12,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2791.52
2019-03-13,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2810.92
2019-03-14,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2808.48
2019-03-15,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2822.48
2019-03-16,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2822.48
2019-03-17,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2822.48
2019-03-18,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2832.94
2019-03-19,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2832.57
2019-03-20,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2824.23
2019-03-21,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2854.88
2019-03-22,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2800.71
2019-03-23,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2800.71
2019-03-24,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2800.71
2019-03-25,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2798.36
2019-03-26,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2818.46
2019-03-27,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2805.37
2019-03-28,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2815.44
2019-03-29,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2834.4
2019-03-30,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2834.4
2019-03-31,254.277,14248.6,200.8,136.1,103.328,3.8,77.6384,2834.4
2019-04-01,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2867.19
2019-04-02,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2867.24
2019-04-03,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2873.4
2019-04-04,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2879.39
2019-04-05,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2892.74
2019-04-06,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2892.74
2019-04-07,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2892.74
2019-04-08,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2895.77
2019-04-09,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2878.2
2019-04-10,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2888.21
2019-04-11,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2888.32
2019-04-12,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2907.41
2019-04-13,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2907.41
2019-04-14,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2907.41
2019-04-15,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2905.58
2019-04-16,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2907.06
2019-04-17,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2900.45
2019-04-18,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2905.03
2019-04-19,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2905.03
2019-04-20,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2905.03
2019-04-21,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2905.03
2019-04-22,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2907.97
2019-04-23,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2933.68
2019-04-24,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2927.25
2019-04-25,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2926.17
2019-04-26,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2939.88
2019-04-27,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2939.88
2019-04-28,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2939.88
2019-04-29,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2943.03
2019-04-30,255.233,14290.0,202.1,137.0,103.862,3.7,77.1278,2945.83
2019-05-01,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2923.73
2019-05-02,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2917.52
2019-05-03,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2945.64
2019-05-04,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2945.64
2019-05-05,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2945.64
2019-05-06,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2932.47
2019-05-07,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2884.05
2019-05-08,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2879.42
2019-05-09,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2870.72
2019-05-10,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2881.4
2019-05-11,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2881.4
2019-05-12,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2881.4
2019-05-13,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2811.87
2019-05-14,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2834.41
2019-05-15,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2850.96
2019-05-16,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2876.32
2019-05-17,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2859.53
2019-05-18,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2859.53
2019-05-19,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2859.53
2019-05-20,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2840.23
2019-05-21,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2864.36
2019-05-22,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2856.27
2019-05-23,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2822.24
2019-05-24,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2826.06
2019-05-25,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2826.06
2019-05-26,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2826.06
2019-05-27,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2826.06
2019-05-28,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2802.39
2019-05-29,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2783.02
2019-05-30,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2788.86
2019-05-31,255.296,14353.3,201.7,137.0,103.862,3.6,77.1961,2752.06
2019-06-01,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2752.06
2019-06-02,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2752.06
2019-06-03,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2744.45
2019-06-04,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2803.27
2019-06-05,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2826.15
2019-06-06,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2843.49
2019-06-07,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2873.34
2019-06-08,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2873.34
2019-06-09,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2873.34
2019-06-10,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2886.73
2019-06-11,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2885.72
2019-06-12,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2879.84
2019-06-13,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2891.64
2019-06-14,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2886.98
2019-06-15,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2886.98
2019-06-16,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2886.98
2019-06-17,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2889.67
2019-06-18,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2917.75
2019-06-19,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2926.46
2019-06-20,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2954.18
2019-06-21,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2950.46
2019-06-22,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2950.46
2019-06-23,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2950.46
2019-06-24,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2945.35
2019-06-25,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2917.38
2019-06-26,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2913.78
2019-06-27,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2924.92
2019-06-28,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2941.76
2019-06-29,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2941.76
2019-06-30,255.213,14408.7,200.3,137.0,103.862,3.6,77.5447,2941.76
2019-07-01,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,2964.33
2019-07-02,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,2973.01
2019-07-03,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,2995.82
2019-07-04,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,2995.82
2019-07-05,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,2990.41
2019-07-06,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,2990.41
2019-07-07,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,2990.41
2019-07-08,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,2975.95
2019-07-09,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,2979.63
2019-07-10,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,2993.07
2019-07-11,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,2999.91
2019-07-12,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,3013.77
2019-07-13,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,3013.77
2019-07-14,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,3013.77
2019-07-15,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,3014.3
2019-07-16,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,3004.04
2019-07-17,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,2984.42
2019-07-18,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,2995.11
2019-07-19,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,2976.61
2019-07-20,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,2976.61
2019-07-21,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,2976.61
2019-07-22,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,2985.03
2019-07-23,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,3005.47
2019-07-24,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,3019.56
2019-07-25,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,3003.67
2019-07-26,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,3025.86
2019-07-27,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,3025.86
2019-07-28,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,3025.86
2019-07-29,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,3020.97
2019-07-30,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,3013.18
2019-07-31,255.802,14496.0,200.7,138.0,104.192,3.7,76.9987,2980.38
2019-08-01,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2953.56
2019-08-02,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2932.05
2019-08-03,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2932.05
2019-08-04,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2932.05
2019-08-05,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2844.74
2019-08-06,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2881.77
2019-08-07,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2883.98
2019-08-08,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2938.09
2019-08-09,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2918.65
2019-08-10,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2918.65
2019-08-11,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2918.65
2019-08-12,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2883.75
2019-08-13,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2926.32
2019-08-14,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2840.6
2019-08-15,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2847.6
2019-08-16,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2888.68
2019-08-17,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2888.68
2019-08-18,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2888.68
2019-08-19,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2923.65
2019-08-20,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2900.51
2019-08-21,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2924.43
2019-08-22,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2922.95
2019-08-23,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2847.11
2019-08-24,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2847.11
2019-08-25,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2847.11
2019-08-26,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2878.38
2019-08-27,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2869.16
2019-08-28,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2887.94
2019-08-29,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2924.58
2019-08-30,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2926.46
2019-08-31,256.036,14558.2,199.2,138.0,104.192,3.6,77.5656,2926.46
2019-09-01,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,2926.46
2019-09-02,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,2926.46
2019-09-03,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,2906.27
2019-09-04,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,2937.78
2019-09-05,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,2976.0
2019-09-06,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,2978.71
2019-09-07,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,2978.71
2019-09-08,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,2978.71
2019-09-09,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,2978.43
2019-09-10,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,2979.39
2019-09-11,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,3000.93
2019-09-12,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,3009.57
2019-09-13,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,3007.39
2019-09-14,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,3007.39
2019-09-15,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,3007.39
2019-09-16,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,2997.96
2019-09-17,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,3005.7
2019-09-18,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,3006.73
2019-09-19,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,3006.79
2019-09-20,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,2992.07
2019-09-21,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,2992.07
2019-09-22,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,2992.07
2019-09-23,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,2991.78
2019-09-24,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,2966.6
2019-09-25,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,2984.87
2019-09-26,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,2977.62
2019-09-27,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,2961.79
2019-09-28,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,2961.79
2019-09-29,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,2961.79
2019-09-30,256.43,14590.6,198.4,138.0,104.192,3.5,77.0011,2976.74
2019-10-01,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,2940.25
2019-10-02,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,2887.61
2019-10-03,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,2910.63
2019-10-04,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,2952.01
2019-10-05,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,2952.01
2019-10-06,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,2952.01
2019-10-07,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,2938.79
2019-10-08,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,2893.06
2019-10-09,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,2919.4
2019-10-10,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,2938.13
2019-10-11,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,2970.27
2019-10-12,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,2970.27
2019-10-13,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,2970.27
2019-10-14,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,2966.15
2019-10-15,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,2995.68
2019-10-16,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,2989.69
2019-10-17,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,2997.95
2019-10-18,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,2986.2
2019-10-19,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,2986.2
2019-10-20,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,2986.2
2019-10-21,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,3006.72
2019-10-22,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,2995.99
2019-10-23,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,3004.52
2019-10-24,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,3010.29
2019-10-25,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,3022.55
2019-10-26,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,3022.55
2019-10-27,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,3022.55
2019-10-28,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,3039.42
2019-10-29,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,3036.89
2019-10-30,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,3046.77
2019-10-31,257.155,14617.4,198.6,138.9,104.516,3.6,76.3609,3037.56
2019-11-01,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3066.91
2019-11-02,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3066.91
2019-11-03,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3066.91
2019-11-04,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3078.27
2019-11-05,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3074.62
2019-11-06,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3076.78
2019-11-07,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3085.18
2019-11-08,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3093.08
2019-11-09,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3093.08
2019-11-10,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3093.08
2019-11-11,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3087.01
2019-11-12,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3091.84
2019-11-13,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3094.04
2019-11-14,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3096.63
2019-11-15,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3120.46
2019-11-16,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3120.46
2019-11-17,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3120.46
2019-11-18,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3122.03
2019-11-19,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3120.18
2019-11-20,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3108.46
2019-11-21,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3103.54
2019-11-22,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3110.29
2019-11-23,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3110.29
2019-11-24,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3110.29
2019-11-25,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3133.64
2019-11-26,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3140.52
2019-11-27,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3153.63
2019-11-28,257.879,14711.0,199.0,138.9,104.516,3.6,77.0829,3153.63
